RA,ANO,NOME,proba_risco_ian,pred_risco_ian,threshold_usado,modelo_usado
RA-1537,2024,,0.697655,1,0.6,logreg
RA-599,2024,,0.009462,0,0.6,logreg
RA-651,2024,,0.024792,0,0.6,logreg
RA-1131,2024,,0.006803,0,0.6,logreg
RA-403,2024,,0.004534,0,0.6,logreg
RA-1538,2024,,0.014534,0,0.6,logreg
RA-469,2024,,0.002448,0,0.6,logreg
RA-1121,2024,,0.009185,0,0.6,logreg
RA-1122,2024,,0.014592,0,0.6,logreg
RA-422,2024,,0.251332,0,0.6,logreg
RA-1117,2024,,0.007298,0,0.6,logreg
RA-1539,2024,,0.004121,0,0.6,logreg
RA-618,2024,,0.154409,0,0.6,logreg
RA-669,2024,,0.000971,0,0.6,logreg
RA-408,2024,,0.000367,0,0.6,logreg
RA-610,2024,,0.03142,0,0.6,logreg
RA-409,2024,,0.002811,0,0.6,logreg
RA-464,2024,,0.235434,0,0.6,logreg
RA-1165,2024,,0.004363,0,0.6,logreg
RA-466,2024,,0.390258,0,0.6,logreg
RA-414,2024,,0.000581,0,0.6,logreg
RA-401,2024,,0.000466,0,0.6,logreg
RA-1141,2024,,0.000406,0,0.6,logreg
RA-592,2024,,0.01835,0,0.6,logreg
RA-474,2024,,0.173913,0,0.6,logreg
RA-602,2024,,0.013053,0,0.6,logreg
RA-666,2024,,0.007441,0,0.6,logreg
RA-604,2024,,0.002901,0,0.6,logreg
RA-476,2024,,0.000337,0,0.6,logreg
RA-423,2024,,0.00037,0,0.6,logreg
RA-631,2024,,0.000328,0,0.6,logreg
RA-658,2024,,0.00194,0,0.6,logreg
RA-1540,2024,,0.178618,0,0.6,logreg
RA-1541,2024,,0.003537,0,0.6,logreg
RA-1114,2024,,0.003853,0,0.6,logreg
RA-662,2024,,0.000741,0,0.6,logreg
RA-760,2024,,0.00024,0,0.6,logreg
RA-1542,2024,,0.025961,0,0.6,logreg
RA-404,2024,,0.000411,0,0.6,logreg
RA-1119,2024,,0.463584,0,0.6,logreg
RA-1116,2024,,0.025793,0,0.6,logreg
RA-667,2024,,0.001047,0,0.6,logreg
RA-605,2024,,5.5e-05,0,0.6,logreg
RA-1543,2024,,0.24367,0,0.6,logreg
RA-1118,2024,,0.000344,0,0.6,logreg
RA-1544,2024,,0.149609,0,0.6,logreg
RA-1545,2024,,0.000431,0,0.6,logreg
RA-1127,2024,,0.001377,0,0.6,logreg
RA-1129,2024,,0.00056,0,0.6,logreg
RA-1546,2024,,0.00019,0,0.6,logreg
RA-1130,2024,,0.000108,0,0.6,logreg
RA-1168,2024,,0.097949,0,0.6,logreg
RA-613,2024,,0.320947,0,0.6,logreg
RA-433,2024,,0.000518,0,0.6,logreg
RA-1547,2024,,0.099068,0,0.6,logreg
RA-1548,2024,,8.3e-05,0,0.6,logreg
RA-304,2024,,0.420642,0,0.6,logreg
RA-1549,2024,,0.041253,0,0.6,logreg
RA-632,2024,,0.001242,0,0.6,logreg
RA-633,2024,,0.000187,0,0.6,logreg
RA-1137,2024,,0.0016,0,0.6,logreg
RA-646,2024,,0.545977,0,0.6,logreg
RA-1550,2024,,0.040264,0,0.6,logreg
RA-1139,2024,,0.000769,0,0.6,logreg
RA-444,2024,,0.145792,0,0.6,logreg
RA-445,2024,,0.000829,0,0.6,logreg
RA-639,2024,,0.000299,0,0.6,logreg
RA-1142,2024,,0.001149,0,0.6,logreg
RA-1551,2024,,0.085842,0,0.6,logreg
RA-458,2024,,0.15013,0,0.6,logreg
RA-1552,2024,,0.00077,0,0.6,logreg
RA-1170,2024,,0.020589,0,0.6,logreg
RA-642,2024,,0.000593,0,0.6,logreg
RA-1553,2024,,0.004277,0,0.6,logreg
RA-1554,2024,,0.151503,0,0.6,logreg
RA-649,2024,,0.000395,0,0.6,logreg
RA-1136,2024,,0.14377,0,0.6,logreg
RA-653,2024,,0.00176,0,0.6,logreg
RA-456,2024,,0.005984,0,0.6,logreg
RA-655,2024,,0.00133,0,0.6,logreg
RA-656,2024,,0.000182,0,0.6,logreg
RA-657,2024,,0.001739,0,0.6,logreg
RA-1555,2024,,0.004672,0,0.6,logreg
RA-461,2024,,0.001378,0,0.6,logreg
RA-398,2024,,0.001077,0,0.6,logreg
RA-586,2024,,0.01961,0,0.6,logreg
RA-623,2024,,0.177371,0,0.6,logreg
RA-588,2024,,0.018187,0,0.6,logreg
RA-626,2024,,0.000286,0,0.6,logreg
RA-1556,2024,,0.000623,0,0.6,logreg
RA-455,2024,,0.000887,0,0.6,logreg
RA-614,2024,,0.749822,1,0.6,logreg
RA-434,2024,,0.000411,0,0.6,logreg
RA-603,2024,,0.000468,0,0.6,logreg
RA-1133,2024,,0.009582,0,0.6,logreg
RA-616,2024,,0.000178,0,0.6,logreg
RA-1134,2024,,0.003161,0,0.6,logreg
RA-1557,2024,,0.001882,0,0.6,logreg
RA-670,2024,,0.021937,0,0.6,logreg
RA-620,2024,,0.00036,0,0.6,logreg
RA-1149,2024,,0.568418,0,0.6,logreg
RA-1558,2024,,0.675335,1,0.6,logreg
RA-326,2024,,0.023072,0,0.6,logreg
RA-339,2024,,0.007346,0,0.6,logreg
RA-179,2024,,0.024255,0,0.6,logreg
RA-1559,2024,,0.174254,0,0.6,logreg
RA-332,2024,,0.010611,0,0.6,logreg
RA-1560,2024,,0.013875,0,0.6,logreg
RA-1153,2024,,0.824696,1,0.6,logreg
RA-183,2024,,0.002661,0,0.6,logreg
RA-199,2024,,0.77127,1,0.6,logreg
RA-1561,2024,,0.788044,1,0.6,logreg
RA-336,2024,,0.000527,0,0.6,logreg
RA-347,2024,,0.004952,0,0.6,logreg
RA-397,2024,,0.102838,0,0.6,logreg
RA-338,2024,,0.005824,0,0.6,logreg
RA-392,2024,,0.015147,0,0.6,logreg
RA-352,2024,,0.003052,0,0.6,logreg
RA-1562,2024,,0.127551,0,0.6,logreg
RA-367,2024,,0.00467,0,0.6,logreg
RA-1563,2024,,0.742205,1,0.6,logreg
RA-1564,2024,,0.111984,0,0.6,logreg
RA-1565,2024,,0.404362,0,0.6,logreg
RA-1566,2024,,0.509863,0,0.6,logreg
RA-1567,2024,,0.608907,1,0.6,logreg
RA-356,2024,,0.001049,0,0.6,logreg
RA-1568,2024,,0.805025,1,0.6,logreg
RA-247,2024,,0.001844,0,0.6,logreg
RA-204,2024,,0.005117,0,0.6,logreg
RA-1569,2024,,0.138731,0,0.6,logreg
RA-1570,2024,,0.801691,1,0.6,logreg
RA-1571,2024,,0.816039,1,0.6,logreg
RA-1572,2024,,0.51144,0,0.6,logreg
RA-1150,2024,,0.244038,0,0.6,logreg
RA-1573,2024,,0.342288,0,0.6,logreg
RA-1574,2024,,0.615188,1,0.6,logreg
RA-1151,2024,,0.021211,0,0.6,logreg
RA-1575,2024,,0.452123,0,0.6,logreg
RA-1081,2024,,0.007938,0,0.6,logreg
RA-342,2024,,0.169556,0,0.6,logreg
RA-1576,2024,,0.526799,0,0.6,logreg
RA-187,2024,,0.006356,0,0.6,logreg
RA-359,2024,,0.003888,0,0.6,logreg
RA-1577,2024,,0.112383,0,0.6,logreg
RA-236,2024,,0.000256,0,0.6,logreg
RA-249,2024,,0.080714,0,0.6,logreg
RA-239,2024,,0.786573,1,0.6,logreg
RA-382,2024,,0.257032,0,0.6,logreg
RA-383,2024,,0.008537,0,0.6,logreg
RA-1155,2024,,0.683435,1,0.6,logreg
RA-384,2024,,0.001724,0,0.6,logreg
RA-1156,2024,,0.000845,0,0.6,logreg
RA-1578,2024,,0.01098,0,0.6,logreg
RA-388,2024,,0.136907,0,0.6,logreg
RA-260,2024,,0.002769,0,0.6,logreg
RA-395,2024,,0.004718,0,0.6,logreg
RA-262,2024,,0.126822,0,0.6,logreg
RA-1579,2024,,0.682092,1,0.6,logreg
RA-1580,2024,,0.829912,1,0.6,logreg
RA-377,2024,,0.001246,0,0.6,logreg
RA-250,2024,,0.01024,0,0.6,logreg
RA-1581,2024,,0.290127,0,0.6,logreg
RA-1582,2024,,0.145921,0,0.6,logreg
RA-1583,2024,,0.811875,1,0.6,logreg
RA-450,2024,,0.693346,1,0.6,logreg
RA-426,2024,,0.315666,0,0.6,logreg
RA-1584,2024,,0.568953,0,0.6,logreg
RA-313,2024,,0.572103,0,0.6,logreg
RA-467,2024,,0.002173,0,0.6,logreg
RA-1585,2024,,0.199396,0,0.6,logreg
RA-432,2024,,0.385591,0,0.6,logreg
RA-1586,2024,,0.198065,0,0.6,logreg
RA-470,2024,,0.000171,0,0.6,logreg
RA-417,2024,,0.003491,0,0.6,logreg
RA-407,2024,,0.001751,0,0.6,logreg
RA-1587,2024,,0.283781,0,0.6,logreg
RA-1588,2024,,0.001016,0,0.6,logreg
RA-424,2024,,0.000825,0,0.6,logreg
RA-1193,2024,,0.246431,0,0.6,logreg
RA-411,2024,,0.002476,0,0.6,logreg
RA-412,2024,,0.002799,0,0.6,logreg
RA-428,2024,,0.003796,0,0.6,logreg
RA-315,2024,,0.24582,0,0.6,logreg
RA-442,2024,,0.002321,0,0.6,logreg
RA-301,2024,,0.003055,0,0.6,logreg
RA-1163,2024,,0.009165,0,0.6,logreg
RA-402,2024,,0.000315,0,0.6,logreg
RA-1589,2024,,0.340926,0,0.6,logreg
RA-1162,2024,,0.001527,0,0.6,logreg
RA-471,2024,,0.00095,0,0.6,logreg
RA-416,2024,,0.039757,0,0.6,logreg
RA-303,2024,,0.091002,0,0.6,logreg
RA-418,2024,,0.046805,0,0.6,logreg
RA-419,2024,,0.016472,0,0.6,logreg
RA-420,2024,,0.009695,0,0.6,logreg
RA-1166,2024,,0.719092,1,0.6,logreg
RA-425,2024,,0.01707,0,0.6,logreg
RA-1590,2024,,0.791419,1,0.6,logreg
RA-1591,2024,,0.05083,0,0.6,logreg
RA-273,2024,,0.157617,0,0.6,logreg
RA-1592,2024,,0.256814,0,0.6,logreg
RA-457,2024,,0.009844,0,0.6,logreg
RA-305,2024,,0.264711,0,0.6,logreg
RA-421,2024,,0.019486,0,0.6,logreg
RA-1169,2024,,0.280435,0,0.6,logreg
RA-1593,2024,,0.573147,0,0.6,logreg
RA-1594,2024,,0.089163,0,0.6,logreg
RA-283,2024,,0.569456,0,0.6,logreg
RA-459,2024,,0.002335,0,0.6,logreg
RA-454,2024,,0.070084,0,0.6,logreg
RA-1595,2024,,0.000509,0,0.6,logreg
RA-1596,2024,,0.294704,0,0.6,logreg
RA-170,2024,,0.717877,1,0.6,logreg
RA-1597,2024,,0.28794,0,0.6,logreg
RA-1171,2024,,0.825468,1,0.6,logreg
RA-116,2024,,0.032337,0,0.6,logreg
RA-217,2024,,0.43809,0,0.6,logreg
RA-103,2024,,0.00733,0,0.6,logreg
RA-178,2024,,0.000626,0,0.6,logreg
RA-1172,2024,,0.140499,0,0.6,logreg
RA-180,2024,,0.05606,0,0.6,logreg
RA-181,2024,,0.002669,0,0.6,logreg
RA-121,2024,,0.193418,0,0.6,logreg
RA-211,2024,,0.002761,0,0.6,logreg
RA-1198,2024,,0.154717,0,0.6,logreg
RA-110,2024,,0.00644,0,0.6,logreg
RA-189,2024,,0.005069,0,0.6,logreg
RA-127,2024,,0.00329,0,0.6,logreg
RA-115,2024,,0.032847,0,0.6,logreg
RA-215,2024,,0.000737,0,0.6,logreg
RA-1598,2024,,0.001945,0,0.6,logreg
RA-1174,2024,,0.000691,0,0.6,logreg
RA-192,2024,,0.097959,0,0.6,logreg
RA-220,2024,,0.00113,0,0.6,logreg
RA-186,2024,,0.008522,0,0.6,logreg
RA-1181,2024,,5.8e-05,0,0.6,logreg
RA-1599,2024,,0.225092,0,0.6,logreg
RA-111,2024,,0.004577,0,0.6,logreg
RA-1600,2024,,0.031947,0,0.6,logreg
RA-1601,2024,,0.300736,0,0.6,logreg
RA-176,2024,,0.008144,0,0.6,logreg
RA-1602,2024,,0.000631,0,0.6,logreg
RA-1603,2024,,0.44688,0,0.6,logreg
RA-1604,2024,,0.566266,0,0.6,logreg
RA-193,2024,,0.011175,0,0.6,logreg
RA-195,2024,,0.006998,0,0.6,logreg
RA-196,2024,,0.015743,0,0.6,logreg
RA-197,2024,,0.003428,0,0.6,logreg
RA-229,2024,,0.018786,0,0.6,logreg
RA-202,2024,,0.336461,0,0.6,logreg
RA-1176,2024,,0.021854,0,0.6,logreg
RA-1177,2024,,0.001129,0,0.6,logreg
RA-146,2024,,0.422065,0,0.6,logreg
RA-1199,2024,,0.828544,1,0.6,logreg
RA-1178,2024,,0.74474,1,0.6,logreg
RA-149,2024,,0.081223,0,0.6,logreg
RA-1605,2024,,0.257298,0,0.6,logreg
RA-107,2024,,0.15135,0,0.6,logreg
RA-184,2024,,0.028573,0,0.6,logreg
RA-1606,2024,,0.108795,0,0.6,logreg
RA-1607,2024,,0.171876,0,0.6,logreg
RA-1608,2024,,0.000808,0,0.6,logreg
RA-1173,2024,,0.003365,0,0.6,logreg
RA-237,2024,,0.772038,1,0.6,logreg
RA-147,2024,,0.415613,0,0.6,logreg
RA-131,2024,,0.175014,0,0.6,logreg
RA-1609,2024,,0.304171,0,0.6,logreg
RA-137,2024,,0.086401,0,0.6,logreg
RA-1184,2024,,0.554141,0,0.6,logreg
RA-138,2024,,0.279191,0,0.6,logreg
RA-1610,2024,,0.052235,0,0.6,logreg
RA-1611,2024,,0.043112,0,0.6,logreg
RA-1612,2024,,0.191147,0,0.6,logreg
RA-1188,2024,,0.54553,0,0.6,logreg
RA-1613,2024,,0.021797,0,0.6,logreg
RA-244,2024,,0.017729,0,0.6,logreg
RA-267,2024,,0.04628,0,0.6,logreg
RA-1189,2024,,0.477938,0,0.6,logreg
RA-113,2024,,0.327346,0,0.6,logreg
RA-152,2024,,0.223125,0,0.6,logreg
RA-318,2024,,0.590872,0,0.6,logreg
RA-274,2024,,0.115619,0,0.6,logreg
RA-319,2024,,0.008623,0,0.6,logreg
RA-160,2024,,0.518898,0,0.6,logreg
RA-161,2024,,0.004953,0,0.6,logreg
RA-1614,2024,,0.508967,0,0.6,logreg
RA-164,2024,,0.274936,0,0.6,logreg
RA-165,2024,,0.007774,0,0.6,logreg
RA-1615,2024,,0.003511,0,0.6,logreg
RA-1616,2024,,0.473574,0,0.6,logreg
RA-271,2024,,0.53642,0,0.6,logreg
RA-316,2024,,0.008677,0,0.6,logreg
RA-286,2024,,0.160373,0,0.6,logreg
RA-320,2024,,0.006354,0,0.6,logreg
RA-1207,2024,,0.180616,0,0.6,logreg
RA-1617,2024,,0.18859,0,0.6,logreg
RA-158,2024,,0.000636,0,0.6,logreg
RA-306,2024,,0.117333,0,0.6,logreg
RA-1618,2024,,0.546327,0,0.6,logreg
RA-308,2024,,0.011261,0,0.6,logreg
RA-1619,2024,,0.007749,0,0.6,logreg
RA-299,2024,,0.005074,0,0.6,logreg
RA-251,2024,,0.280938,0,0.6,logreg
RA-157,2024,,0.027817,0,0.6,logreg
RA-1620,2024,,0.225821,0,0.6,logreg
RA-321,2024,,0.005693,0,0.6,logreg
RA-1195,2024,,0.29109,0,0.6,logreg
RA-1200,2024,,0.169219,0,0.6,logreg
RA-278,2024,,0.022554,0,0.6,logreg
RA-85,2024,,0.18092,0,0.6,logreg
RA-279,2024,,0.036749,0,0.6,logreg
RA-1621,2024,,0.668894,1,0.6,logreg
RA-280,2024,,0.022012,0,0.6,logreg
RA-1201,2024,,0.802553,1,0.6,logreg
RA-1622,2024,,0.670585,1,0.6,logreg
RA-132,2024,,0.008209,0,0.6,logreg
RA-42,2024,,0.756457,1,0.6,logreg
RA-1623,2024,,0.005826,0,0.6,logreg
RA-106,2024,,0.005843,0,0.6,logreg
RA-123,2024,,0.404016,0,0.6,logreg
RA-125,2024,,0.318818,0,0.6,logreg
RA-1624,2024,,0.89744,1,0.6,logreg
RA-1625,2024,,0.000723,0,0.6,logreg
RA-1626,2024,,0.006316,0,0.6,logreg
RA-1627,2024,,0.742698,1,0.6,logreg
RA-1628,2024,,0.001523,0,0.6,logreg
RA-112,2024,,0.003639,0,0.6,logreg
RA-1629,2024,,0.601803,1,0.6,logreg
RA-91,2024,,0.64817,1,0.6,logreg
RA-167,2024,,0.681746,1,0.6,logreg
RA-1203,2024,,0.007224,0,0.6,logreg
RA-94,2024,,0.004634,0,0.6,logreg
RA-81,2024,,0.002816,0,0.6,logreg
RA-1630,2024,,0.009818,0,0.6,logreg
RA-171,2024,,0.662025,1,0.6,logreg
RA-1220,2024,,0.607601,1,0.6,logreg
RA-1631,2024,,0.814648,1,0.6,logreg
RA-1632,2024,,0.003844,0,0.6,logreg
RA-1210,2024,,0.001747,0,0.6,logreg
RA-175,2024,,0.592648,0,0.6,logreg
RA-80,2024,,0.002429,0,0.6,logreg
RA-40,2024,,0.000707,0,0.6,logreg
RA-1214,2024,,0.004344,0,0.6,logreg
RA-92,2024,,0.000865,0,0.6,logreg
RA-45,2024,,0.00569,0,0.6,logreg
RA-56,2024,,0.009238,0,0.6,logreg
RA-57,2024,,0.003138,0,0.6,logreg
RA-58,2024,,0.013216,0,0.6,logreg
RA-78,2024,,0.001472,0,0.6,logreg
RA-87,2024,,0.086411,0,0.6,logreg
RA-64,2024,,0.004823,0,0.6,logreg
RA-48,2024,,0.003657,0,0.6,logreg
RA-1230,2024,,0.000196,0,0.6,logreg
RA-90,2024,,0.019547,0,0.6,logreg
RA-269,2024,,0.034845,0,0.6,logreg
RA-270,2024,,0.001647,0,0.6,logreg
RA-76,2024,,0.013571,0,0.6,logreg
RA-153,2024,,0.001397,0,0.6,logreg
RA-1226,2024,,0.003088,0,0.6,logreg
RA-93,2024,,0.004767,0,0.6,logreg
RA-119,2024,,0.004927,0,0.6,logreg
RA-241,2024,,0.024103,0,0.6,logreg
RA-242,2024,,0.032558,0,0.6,logreg
RA-52,2024,,0.026859,0,0.6,logreg
RA-1227,2024,,0.000202,0,0.6,logreg
RA-245,2024,,0.023189,0,0.6,logreg
RA-246,2024,,0.003592,0,0.6,logreg
RA-1228,2024,,0.000174,0,0.6,logreg
RA-1229,2024,,0.000211,0,0.6,logreg
RA-98,2024,,0.009405,0,0.6,logreg
RA-277,2024,,0.023279,0,0.6,logreg
RA-172,2024,,0.004535,0,0.6,logreg
RA-291,2024,,0.034011,0,0.6,logreg
RA-86,2024,,0.0042,0,0.6,logreg
RA-143,2024,,0.015497,0,0.6,logreg
RA-166,2024,,0.012135,0,0.6,logreg
RA-191,2024,,0.045374,0,0.6,logreg
RA-1236,2024,,0.001133,0,0.6,logreg
RA-1234,2024,,0.001297,0,0.6,logreg
RA-1633,2024,,0.002066,0,0.6,logreg
RA-1248,2024,,0.002066,0,0.6,logreg
RA-1246,2024,,0.001282,0,0.6,logreg
RA-1245,2024,,0.002066,0,0.6,logreg
RA-1244,2024,,0.001282,0,0.6,logreg
RA-1634,2024,,0.001282,0,0.6,logreg
RA-1242,2024,,0.001467,0,0.6,logreg
RA-1250,2024,,0.002592,0,0.6,logreg
RA-1241,2024,,0.001282,0,0.6,logreg
RA-1240,2024,,0.002066,0,0.6,logreg
RA-1249,2024,,0.000918,0,0.6,logreg
RA-1239,2024,,0.001608,0,0.6,logreg
RA-1251,2024,,0.001282,0,0.6,logreg
RA-1264,2024,,0.001282,0,0.6,logreg
RA-1263,2024,,0.001647,0,0.6,logreg
RA-1262,2024,,0.001468,0,0.6,logreg
RA-1261,2024,,0.001468,0,0.6,logreg
RA-1259,2024,,0.001468,0,0.6,logreg
RA-1257,2024,,0.002709,0,0.6,logreg
RA-1256,2024,,0.001681,0,0.6,logreg
RA-1265,2024,,0.001509,0,0.6,logreg
RA-1255,2024,,0.002367,0,0.6,logreg
RA-13,2024,,0.003478,0,0.6,logreg
RA-1253,2024,,0.000854,0,0.6,logreg
RA-1635,2024,,0.001468,0,0.6,logreg
RA-1273,2024,,0.002551,0,0.6,logreg
RA-14,2024,,0.002345,0,0.6,logreg
RA-1271,2024,,0.002137,0,0.6,logreg
RA-1,2024,,0.001631,0,0.6,logreg
RA-1270,2024,,0.001823,0,0.6,logreg
RA-1274,2024,,0.002087,0,0.6,logreg
RA-23,2024,,0.003444,0,0.6,logreg
RA-2,2024,,0.002137,0,0.6,logreg
RA-25,2024,,0.002137,0,0.6,logreg
RA-1272,2024,,0.001867,0,0.6,logreg
RA-6,2024,,0.001867,0,0.6,logreg
RA-29,2024,,0.003435,0,0.6,logreg
RA-17,2024,,0.00229,0,0.6,logreg
RA-7,2024,,0.003009,0,0.6,logreg
RA-31,2024,,0.002137,0,0.6,logreg
RA-1269,2024,,0.002087,0,0.6,logreg
RA-12,2024,,0.002137,0,0.6,logreg
RA-35,2024,,0.002137,0,0.6,logreg
RA-1636,2024,,0.001454,0,0.6,logreg
RA-88,2024,,0.003444,0,0.6,logreg
RA-36,2024,,0.002137,0,0.6,logreg
RA-21,2024,,0.003001,0,0.6,logreg
RA-49,2024,,0.002132,0,0.6,logreg
RA-1225,2024,,0.002198,0,0.6,logreg
RA-1221,2024,,0.002689,0,0.6,logreg
RA-26,2024,,0.003617,0,0.6,logreg
RA-27,2024,,0.004054,0,0.6,logreg
RA-155,2024,,0.00414,0,0.6,logreg
RA-96,2024,,0.008147,0,0.6,logreg
RA-59,2024,,0.003617,0,0.6,logreg
RA-1216,2024,,0.002002,0,0.6,logreg
RA-19,2024,,0.001961,0,0.6,logreg
RA-62,2024,,0.00257,0,0.6,logreg
RA-173,2024,,0.004054,0,0.6,logreg
RA-38,2024,,0.001817,0,0.6,logreg
RA-1224,2024,,0.005673,0,0.6,logreg
RA-39,2024,,0.002516,0,0.6,logreg
RA-1637,2024,,0.004029,0,0.6,logreg
RA-1638,2024,,0.003643,0,0.6,logreg
RA-1268,2024,,0.006036,0,0.6,logreg
RA-1260,2024,,0.006036,0,0.6,logreg
RA-1639,2024,,0.006711,0,0.6,logreg
RA-1640,2024,,0.002501,0,0.6,logreg
RA-1641,2024,,0.005276,0,0.6,logreg
RA-1266,2024,,0.00375,0,0.6,logreg
RA-1642,2024,,0.005126,0,0.6,logreg
RA-1258,2024,,0.003075,0,0.6,logreg
RA-1235,2024,,0.00461,0,0.6,logreg
RA-1643,2024,,0.00461,0,0.6,logreg
RA-1644,2024,,0.006711,0,0.6,logreg
RA-1645,2024,,0.004029,0,0.6,logreg
RA-1646,2024,,0.006711,0,0.6,logreg
RA-1647,2024,,0.002862,0,0.6,logreg
RA-1237,2024,,0.003674,0,0.6,logreg
RA-1648,2024,,0.005865,0,0.6,logreg
RA-1649,2024,,0.004029,0,0.6,logreg
RA-1650,2024,,0.00461,0,0.6,logreg
RA-1651,2024,,0.005865,0,0.6,logreg
RA-1652,2024,,0.002862,0,0.6,logreg
RA-1653,2024,,0.007677,0,0.6,logreg
RA-1654,2024,,0.005865,0,0.6,logreg
RA-1655,2024,,0.003345,0,0.6,logreg
RA-1656,2024,,0.00461,0,0.6,logreg
RA-1254,2024,,0.006036,0,0.6,logreg
RA-1233,2024,,0.002501,0,0.6,logreg
RA-1232,2024,,0.00461,0,0.6,logreg
RA-1231,2024,,0.004029,0,0.6,logreg
RA-1238,2024,,0.002862,0,0.6,logreg
RA-1267,2024,,0.002501,0,0.6,logreg
RA-1657,2024,,0.007677,0,0.6,logreg
RA-1658,2024,,0.005276,0,0.6,logreg
RA-1659,2024,,0.006711,0,0.6,logreg
RA-1252,2024,,0.002862,0,0.6,logreg
RA-1660,2024,,0.002781,0,0.6,logreg
RA-1661,2024,,0.00417,0,0.6,logreg
